Energy(eV)	cross section (m-2)					
	(1) E + AR > E + AR	(2)  E + AR > AR* + E	(3) E + AR > AR* + E	(4) E + AR > AR^ + E + E	(5) E + AR* > AR^ + E + E	(6)  E + AR* > AR + E
3.020000E+00	4.229940E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.439180E-21
3.025000E+00	4.237440E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.445270E-21
3.030000E+00	4.244940E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.451350E-21
3.035000E+00	4.252440E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.457410E-21
3.040000E+00	4.259940E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.463460E-21
3.045000E+00	4.267440E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.469500E-21
3.050000E+00	4.274940E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.475520E-21
3.055000E+00	4.282440E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.481530E-21
3.060000E+00	4.289940E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.487530E-21
3.065000E+00	4.297440E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.493520E-21
3.070000E+00	4.304940E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.499500E-21
3.075000E+00	4.312440E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.505460E-21
3.080000E+00	4.319940E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.511410E-21
3.085000E+00	4.327440E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.517350E-21
3.090000E+00	4.334940E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.523270E-21
3.095000E+00	4.342440E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.529190E-21
3.100000E+00	4.349940E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.535090E-21
3.105000E+00	4.357440E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.540980E-21
3.110000E+00	4.364940E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.546860E-21
3.115000E+00	4.372440E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.552720E-21
3.120000E+00	4.379940E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.558580E-21
3.125000E+00	4.387440E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.564420E-21
3.130000E+00	4.394940E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.570250E-21
3.135000E+00	4.402440E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.576070E-21
3.140000E+00	4.409940E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.581880E-21
3.145000E+00	4.417440E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.587670E-21
3.150000E+00	4.424940E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.593460E-21
3.155000E+00	4.432440E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.599230E-21
3.160000E+00	4.439930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.605000E-21
3.165000E+00	4.447430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.610750E-21
3.170000E+00	4.454930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.616490E-21
3.175000E+00	4.462430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.622220E-21
3.180000E+00	4.469930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.627930E-21
3.185000E+00	4.477430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.633640E-21
3.190000E+00	4.484930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.639330E-21
3.195000E+00	4.492430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.645020E-21
3.200000E+00	4.499930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.650690E-21
3.205000E+00	4.507430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.656360E-21
3.210000E+00	4.514930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.662010E-21
3.215000E+00	4.522430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.667650E-21
3.220000E+00	4.529930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.673280E-21
3.225000E+00	4.537430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.678900E-21
3.230000E+00	4.544930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.684510E-21
3.235000E+00	4.552430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.690110E-21
3.240000E+00	4.559930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.695700E-21
3.245000E+00	4.567430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.701270E-21
3.250000E+00	4.574930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.706840E-21
3.255000E+00	4.582430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.712400E-21
3.260000E+00	4.589930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.717940E-21
3.265000E+00	4.597430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.723480E-21
3.270000E+00	4.604930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.729010E-21
3.275000E+00	4.612430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.734520E-21
3.280000E+00	4.619930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.740030E-21
3.285000E+00	4.627430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.745520E-21
3.290000E+00	4.634930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.751010E-21
3.295000E+00	4.642430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.756480E-21
3.300000E+00	4.649930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.761950E-21
3.305000E+00	4.657430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.767400E-21
3.310000E+00	4.664930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.772850E-21
3.315000E+00	4.672430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.778290E-21
3.320000E+00	4.679930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.783710E-21
3.325000E+00	4.687430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.789130E-21
3.330000E+00	4.694930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.794530E-21
3.335000E+00	4.702430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.799930E-21
3.340000E+00	4.709930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.805320E-21
3.345000E+00	4.717430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.810700E-21
3.350000E+00	4.724930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.816070E-21
3.355000E+00	4.732430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.820250E-21
3.360000E+00	4.739930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.824410E-21
3.365000E+00	4.747430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.828570E-21
3.370000E+00	4.754930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.832710E-21
3.375000E+00	4.762430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.836860E-21
3.380000E+00	4.769930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.840990E-21
3.385000E+00	4.777430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.845120E-21
3.390000E+00	4.784930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.849250E-21
3.395000E+00	4.792430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.853360E-21
3.400000E+00	4.799930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.857470E-21
3.405000E+00	4.807430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.861570E-21
3.410000E+00	4.814930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.865670E-21
3.415000E+00	4.822430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.869760E-21
3.420000E+00	4.829930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.873850E-21
3.425000E+00	4.837430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.877930E-21
3.430000E+00	4.844930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.882000E-21
3.435000E+00	4.852430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.886060E-21
3.440000E+00	4.859930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.890120E-21
3.445000E+00	4.867430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.894180E-21
3.450000E+00	4.874930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.898220E-21
3.455000E+00	4.882430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.902270E-21
3.460000E+00	4.889930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.906300E-21
3.465000E+00	4.897430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.910330E-21
3.470000E+00	4.904930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.914350E-21
3.475000E+00	4.912430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.918370E-21
3.480000E+00	4.919930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.922380E-21
3.485000E+00	4.927430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.926380E-21
3.490000E+00	4.934930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.930380E-21
3.495000E+00	4.942430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.934380E-21
3.500000E+00	4.949930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.938360E-21
3.505000E+00	4.957430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.942340E-21
3.510000E+00	4.964930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.946320E-21
3.515000E+00	4.972430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.950290E-21
3.520000E+00	4.979930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.954250E-21
3.525000E+00	4.987430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.958210E-21
3.530000E+00	4.994930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.962160E-21
3.535000E+00	5.002430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.966110E-21
3.540000E+00	5.009930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.970050E-21
3.545000E+00	5.017430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.973980E-21
3.550000E+00	5.024930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.977910E-21
3.555000E+00	5.032430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.981840E-21
3.560000E+00	5.039930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.985750E-21
3.565000E+00	5.047430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.989660E-21
3.570000E+00	5.054930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.993570E-21
3.575000E+00	5.062430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	3.997470E-21
3.580000E+00	5.069930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.001370E-21
3.585000E+00	5.077430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.005260E-21
3.590000E+00	5.084930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.009140E-21
3.595000E+00	5.092430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.013020E-21
3.600000E+00	5.099930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.016900E-21
3.605000E+00	5.107430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.020770E-21
3.610000E+00	5.114930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.024630E-21
3.615000E+00	5.122430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.028490E-21
3.620000E+00	5.129930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.032340E-21
3.625000E+00	5.137430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.036190E-21
3.630000E+00	5.144930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.040030E-21
3.635000E+00	5.152430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.043860E-21
3.640000E+00	5.159930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.047690E-21
3.645000E+00	5.167430E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.051520E-21
3.650000E+00	5.174930E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.055340E-21
3.655000E+00	5.182420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.059160E-21
3.660000E+00	5.189920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.062970E-21
3.665000E+00	5.197420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.066770E-21
3.670000E+00	5.204920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.070570E-21
3.675000E+00	5.212420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.074370E-21
3.680000E+00	5.219920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.078160E-21
3.685000E+00	5.227420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.081940E-21
3.690000E+00	5.234920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.085720E-21
3.695000E+00	5.242420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.089500E-21
3.700000E+00	5.249920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.093270E-21
3.705000E+00	5.257420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.097030E-21
3.710000E+00	5.264920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.100790E-21
3.715000E+00	5.272420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.104550E-21
3.720000E+00	5.279920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.108300E-21
3.725000E+00	5.287420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.112040E-21
3.730000E+00	5.294920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.115780E-21
3.735000E+00	5.302420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.119520E-21
3.740000E+00	5.309920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.123250E-21
3.745000E+00	5.317420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.126970E-21
3.750000E+00	5.324920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.130690E-21
3.755000E+00	5.332420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.134410E-21
3.760000E+00	5.339920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.138120E-21
3.765000E+00	5.347420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.141830E-21
3.770000E+00	5.354920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.145530E-21
3.775000E+00	5.362420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.149230E-21
3.780000E+00	5.369920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.152920E-21
3.785000E+00	5.377420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.156610E-21
3.790000E+00	5.384920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.160290E-21
3.795000E+00	5.392420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.163970E-21
3.800000E+00	5.399920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.167640E-21
3.805000E+00	5.407420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.171310E-21
3.810000E+00	5.414920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.174980E-21
3.815000E+00	5.422420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.178640E-21
3.820000E+00	5.429920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.182290E-21
3.825000E+00	5.437420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.185940E-21
3.830000E+00	5.444920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.189590E-21
3.835000E+00	5.452420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.193230E-21
3.840000E+00	5.459920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.196870E-21
3.845000E+00	5.467420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.200500E-21
3.850000E+00	5.474920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.204130E-21
3.855000E+00	5.482420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.207760E-21
3.860000E+00	5.489920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.211380E-21
3.865000E+00	5.497420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.214990E-21
3.870000E+00	5.504920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.218600E-21
3.875000E+00	5.512420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.222210E-21
3.880000E+00	5.519920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.225810E-21
3.885000E+00	5.527420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.229410E-21
3.890000E+00	5.534920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.233010E-21
3.895000E+00	5.542420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.236590E-21
3.900000E+00	5.549920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.240180E-21
3.905000E+00	5.557420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.243760E-21
3.910000E+00	5.564920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.247340E-21
3.915000E+00	5.572420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.250910E-21
3.920000E+00	5.579920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.254480E-21
3.925000E+00	5.587420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.258050E-21
3.930000E+00	5.594920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.261600E-21
3.935000E+00	5.602420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.265160E-21
3.940000E+00	5.609920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.268710E-21
3.945000E+00	5.617420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.272260E-21
3.950000E+00	5.624920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.275800E-21
3.955000E+00	5.632420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.279340E-21
3.960000E+00	5.639920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.282880E-21
3.965000E+00	5.647420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.286410E-21
3.970000E+00	5.654920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.289940E-21
3.975000E+00	5.662420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.293460E-21
3.980000E+00	5.669920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.296980E-21
3.985000E+00	5.677420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.300490E-21
3.990000E+00	5.684920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.304010E-21
3.995000E+00	5.692420E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.307510E-21
4.000000E+00	5.699920E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.311020E-21
4.005000E+00	5.708900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.314510E-21
4.010000E+00	5.717900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.318010E-21
4.015000E+00	5.726900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.321500E-21
4.020000E+00	5.735900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.324990E-21
4.025000E+00	5.744900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.328470E-21
4.030000E+00	5.753900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.331950E-21
4.035000E+00	5.762900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.335430E-21
4.040000E+00	5.771900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.338900E-21
4.045000E+00	5.780900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.342370E-21
4.050000E+00	5.789900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.345840E-21
4.055000E+00	5.798900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.349290E-21
4.060000E+00	5.807900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.352750E-21
4.065000E+00	5.816900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.356210E-21
4.070000E+00	5.825900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.359660E-21
4.075000E+00	5.834900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.363100E-21
4.080000E+00	5.843900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.366540E-21
4.085000E+00	5.852900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.369980E-21
4.090000E+00	5.861900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.373420E-21
4.095000E+00	5.870900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.376850E-21
4.100000E+00	5.879900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.380270E-21
4.105000E+00	5.888900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.383700E-21
4.110000E+00	5.897900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.387120E-21
4.115000E+00	5.906900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.390530E-21
4.120000E+00	5.915900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.393950E-21
4.125000E+00	5.924900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.397360E-21
4.130000E+00	5.933900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.400760E-21
4.135000E+00	5.942900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.402540E-21
4.140000E+00	5.951900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.404300E-21
4.145000E+00	5.960900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.406070E-21
4.150000E+00	5.969900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.407830E-21
4.155000E+00	5.978900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.409590E-21
4.160000E+00	5.987900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.411350E-21
4.165000E+00	5.996900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.413110E-21
4.170000E+00	6.005900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.414870E-21
4.175000E+00	6.014900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.416620E-21
4.180000E+00	6.023900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.418380E-21
4.185000E+00	6.032900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.420140E-21
4.190000E+00	6.041900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.421890E-21
4.195000E+00	6.050900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.423650E-21
4.200000E+00	6.059900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.425400E-21
4.205000E+00	6.068900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.427160E-21
4.210000E+00	6.077900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.428910E-21
4.215000E+00	6.086900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.430670E-21
4.220000E+00	6.095900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.432420E-21
4.225000E+00	6.104900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.434170E-21
4.230000E+00	6.113900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.435920E-21
4.235000E+00	6.122900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.437670E-21
4.240000E+00	6.131900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.439420E-21
4.245000E+00	6.140900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.441170E-21
4.250000E+00	6.149900E-20	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	4.442920E-21
