Time x_Exact y_Exact x_FD y_FD x_TI y_TI x_TE y_TE x_B y_B
8.40069e-09 -3.38693e-05 4.56674e-05 -5.11204e-05 6.1032e-05 -3.37882e-05 4.57952e-05 -4.96224e-05 6.36821e-05 -3.37882e-05 4.57952e-05
8.4286e-09 -3.60693e-05 4.39505e-05 -5.42533e-05 5.85226e-05 -3.59942e-05 4.40842e-05 -5.28169e-05 6.12496e-05 -3.59942e-05 4.40842e-05
8.45651e-09 -3.81824e-05 4.21277e-05 -5.7263e-05 5.58594e-05 -3.81136e-05 4.2267e-05 -5.5892e-05 5.86604e-05 -3.81136e-05 4.2267e-05
8.48442e-09 -4.02035e-05 4.02035e-05 -6.0142e-05 5.30486e-05 -4.01413e-05 4.0348e-05 -5.884e-05 5.59201e-05 -4.01413e-05 4.0348e-05
8.51233e-09 -4.21277e-05 3.81824e-05 -6.2883e-05 5.00963e-05 -4.20724e-05 3.83319e-05 -6.16535e-05 5.30352e-05 -4.20724e-05 3.83319e-05
8.54024e-09 -4.39505e-05 3.60693e-05 -6.54791e-05 4.70096e-05 -4.39022e-05 3.62234e-05 -6.43253e-05 5.00121e-05 -4.39022e-05 3.62234e-05
8.56815e-09 -4.56674e-05 3.38693e-05 -6.79237e-05 4.37954e-05 -4.56264e-05 3.40277e-05 -6.68488e-05 4.68579e-05 -4.56264e-05 3.40277e-05
8.59606e-09 -4.72743e-05 3.15877e-05 -7.02105e-05 4.04612e-05 -4.72409e-05 3.17501e-05 -6.92174e-05 4.35799e-05 -4.72409e-05 3.17501e-05
8.62396e-09 -4.87673e-05 2.923e-05 -7.23336e-05 3.70147e-05 -4.87416e-05 2.9396e-05 -7.14252e-05 4.01855e-05 -4.87416e-05 2.9396e-05
8.65187e-09 -5.01428e-05 2.68019e-05 -7.42876e-05 3.34641e-05 -5.01251e-05 2.69711e-05 -7.34663e-05 3.66828e-05 -5.01251e-05 2.69711e-05
8.67978e-09 -5.13975e-05 2.43092e-05 -7.60673e-05 2.98175e-05 -5.13879e-05 2.44813e-05 -7.53354e-05 3.30799e-05 -5.13879e-05 2.44813e-05
8.70769e-09 -5.25284e-05 2.1758e-05 -7.76679e-05 2.60835e-05 -5.25271e-05 2.19325e-05 -7.70277e-05 2.93853e-05 -5.25271e-05 2.19325e-05
8.7356e-09 -5.35327e-05 1.91543e-05 -7.90853e-05 2.2271e-05 -5.35398e-05 1.9331e-05 -7.85387e-05 2.56075e-05 -5.35398e-05 1.9331e-05
8.76351e-09 -5.44081e-05 1.65045e-05 -8.03155e-05 1.83889e-05 -5.44238e-05 1.66828e-05 -7.98642e-05 2.17556e-05 -5.44238e-05 1.66828e-05
8.79142e-09 -5.51524e-05 1.3815e-05 -8.13552e-05 1.44465e-05 -5.51767e-05 1.39945e-05 -8.10006e-05 1.78387e-05 -5.51767e-05 1.39945e-05
8.81933e-09 -5.57638e-05 1.10921e-05 -8.22013e-05 1.04529e-05 -5.57968e-05 1.12725e-05 -8.19448e-05 1.38659e-05 -5.57968e-05 1.12725e-05
8.84724e-09 -5.62409e-05 8.34255e-06 -8.28514e-05 6.4179e-06 -5.62827e-05 8.52331e-06 -8.26939e-05 9.84684e-06 -5.62827e-05 8.52331e-06
8.87515e-09 -5.65825e-05 5.57289e-06 -8.33035e-05 2.35094e-06 -5.66331e-05 5.75362e-06 -8.32458e-05 5.79098e-06 -5.66331e-05 5.75362e-06
8.90306e-09 -5.67878e-05 2.78981e-06 -8.35559e-05 -1.73821e-06 -5.68472e-05 2.97007e-06 -8.35985e-05 1.70802e-06 -5.68472e-05 2.97007e-06
8.93097e-09 -5.68563e-05 1.75176e-18 -8.36075e-05 -5.83975e-06 -5.69245e-05 1.79375e-07 -8.37509e-05 -2.39225e-06 -5.69245e-05 1.79375e-07
8.95888e-09 -5.67878e-05 -2.78981e-06 -8.34579e-05 -9.94383e-06 -5.68648e-05 -2.61175e-06 -8.37019e-05 -6.5e-06 -5.68648e-05 -2.61175e-06
8.98679e-09 -5.65825e-05 -5.57289e-06 -8.31068e-05 -1.40406e-05 -5.66683e-05 -5.39659e-06 -8.34514e-05 -1.06053e-05 -5.66683e-05 -5.39659e-06
9.01469e-09 -5.62409e-05 -8.34255e-06 -8.25545e-05 -1.812e-05 -5.63353e-05 -8.16844e-06 -8.29993e-05 -1.46984e-05 -5.63353e-05 -8.16844e-06
9.0426e-09 -5.57638e-05 -1.10921e-05 -8.18021e-05 -2.21724e-05 -5.58668e-05 -1.09206e-05 -8.23463e-05 -1.87692e-05 -5.58668e-05 -1.09206e-05
9.07051e-09 -5.51524e-05 -1.3815e-05 -8.08507e-05 -2.61879e-05 -5.52638e-05 -1.36465e-05 -8.14934e-05 -2.2808e-05 -5.52638e-05 -1.36465e-05
9.09842e-09 -5.44081e-05 -1.65045e-05 -7.97022e-05 -3.01566e-05 -5.45279e-05 -1.63395e-05 -8.04423e-05 -2.6805e-05 -5.45279e-05 -1.63395e-05
9.12633e-09 -5.35327e-05 -1.91543e-05 -7.83589e-05 -3.4069e-05 -5.36607e-05 -1.89932e-05 -7.91951e-05 -3.07503e-05 -5.36607e-05 -1.89932e-05
9.15424e-09 -5.25284e-05 -2.1758e-05 -7.68235e-05 -3.79154e-05 -5.26643e-05 -2.16011e-05 -7.77541e-05 -3.46344e-05 -5.26643e-05 -2.16011e-05
9.18215e-09 -5.13975e-05 -2.43092e-05 -7.50994e-05 -4.16865e-05 -5.15413e-05 -2.4157e-05 -7.61225e-05 -3.84478e-05 -5.15413e-05 -2.4157e-05
9.21006e-09 -5.01428e-05 -2.68019e-05 -7.31901e-05 -4.53729e-05 -5.02942e-05 -2.66547e-05 -7.43037e-05 -4.21811e-05 -5.02942e-05 -2.66547e-05
9.23797e-09 -4.87673e-05 -2.923e-05 -7.10998e-05 -4.89656e-05 -4.8926e-05 -2.90883e-05 -7.23016e-05 -4.58251e-05 -4.8926e-05 -2.90883e-05
9.26588e-09 -4.72743e-05 -3.15877e-05 -6.88332e-05 -5.24557e-05 -4.74402e-05 -3.14518e-05 -7.01207e-05 -4.93709e-05 -4.74402e-05 -3.14518e-05
9.29379e-09 -4.56674e-05 -3.38693e-05 -6.63953e-05 -5.58346e-05 -4.58401e-05 -3.37396e-05 -6.77657e-05 -5.28095e-05 -4.58401e-05 -3.37396e-05
9.3217e-09 -4.39505e-05 -3.60693e-05 -6.37915e-05 -5.90938e-05 -4.41298e-05 -3.59461e-05 -6.52419e-05 -5.61326e-05 -4.41298e-05 -3.59461e-05
9.34961e-09 -4.21277e-05 -3.81824e-05 -6.10278e-05 -6.22251e-05 -4.23132e-05 -3.8066e-05 -6.2555e-05 -5.93318e-05 -4.23132e-05 -3.8066e-05
9.37752e-09 -4.02035e-05 -4.02035e-05 -5.81103e-05 -6.52208e-05 -4.03949e-05 -4.00943e-05 -5.97111e-05 -6.23991e-05 -4.03949e-05 -4.00943e-05
9.40542e-09 -3.81824e-05 -4.21277e-05 -5.50458e-05 -6.80733e-05 -3.83794e-05 -4.2026e-05 -5.67166e-05 -6.53268e-05 -3.83794e-05 -4.2026e-05
9.43333e-09 -3.60693e-05 -4.39505e-05 -5.18413e-05 -7.07754e-05 -3.62715e-05 -4.38566e-05 -5.35783e-05 -6.81075e-05 -3.62715e-05 -4.38566e-05
9.46124e-09 -3.38693e-05 -4.56674e-05 -4.85041e-05 -7.33201e-05 -3.40764e-05 -4.55815e-05 -5.03036e-05 -7.07342e-05 -3.40764e-05 -4.55815e-05
9.48915e-09 -3.15877e-05 -4.72743e-05 -4.5042e-05 -7.5701e-05 -3.17992e-05 -4.71966e-05 -4.69e-05 -7.32001e-05 -3.17992e-05 -4.71966e-05
9.51706e-09 -2.923e-05 -4.87673e-05 -4.1463e-05 -7.7912e-05 -2.94456e-05 -4.86981e-05 -4.33753e-05 -7.54989e-05 -2.94456e-05 -4.86981e-05
9.54497e-09 -2.68019e-05 -5.01428e-05 -3.77755e-05 -7.99474e-05 -2.70212e-05 -5.00823e-05 -3.97377e-05 -7.76247e-05 -2.70212e-05 -5.00823e-05
9.57288e-09 -2.43092e-05 -5.13975e-05 -3.39881e-05 -8.18017e-05 -2.45318e-05 -5.13459e-05 -3.59958e-05 -7.9572e-05 -2.45318e-05 -5.13459e-05
9.60079e-09 -2.1758e-05 -5.25284e-05 -3.01097e-05 -8.347e-05 -2.19833e-05 -5.24859e-05 -3.21583e-05 -8.13356e-05 -2.19833e-05 -5.24859e-05
9.6287e-09 -1.91543e-05 -5.35327e-05 -2.61494e-05 -8.4948e-05 -1.93821e-05 -5.34995e-05 -2.82343e-05 -8.29108e-05 -1.93821e-05 -5.34995e-05
9.65661e-09 -1.65045e-05 -5.44081e-05 -2.21165e-05 -8.62316e-05 -1.67342e-05 -5.43842e-05 -2.42329e-05 -8.42934e-05 -1.67342e-05 -5.43842e-05
9.68452e-09 -1.3815e-05 -5.51524e-05 -1.80206e-05 -8.73173e-05 -1.40461e-05 -5.5138e-05 -2.01637e-05 -8.54795e-05 -1.40461e-05 -5.5138e-05
9.71243e-09 -1.10921e-05 -5.57638e-05 -1.38714e-05 -8.82019e-05 -1.13243e-05 -5.5759e-05 -1.60362e-05 -8.6466e-05 -1.13243e-05 -5.5759e-05
9.74034e-09 -8.34255e-06 -5.62409e-05 -9.67881e-06 -8.88828e-05 -8.57529e-06 -5.62458e-05 -1.18603e-05 -8.72498e-05 -8.57529e-06 -5.62458e-05
9.76824e-09 -5.57289e-06 -5.65825e-05 -5.45279e-06 -8.93579e-05 -5.80571e-06 -5.6597e-05 -7.64596e-06 -8.78286e-05 -5.80571e-06 -5.6597e-05
9.79615e-09 -2.78981e-06 -5.67878e-05 -1.20344e-06 -8.96256e-05 -3.02223e-06 -5.6812e-05 -3.40318e-06 -8.82006e-05 -3.02223e-06 -5.6812e-05
9.82406e-09 -3.41287e-19 -5.68563e-05 3.05904e-06 -8.96846e-05 -2.31562e-07 -5.68902e-05 8.57852e-07 -8.83642e-05 -2.31562e-07 -5.68902e-05
9.85197e-09 2.78981e-06 -5.67878e-05 7.32443e-06 -8.95345e-05 2.55959e-06 -5.68314e-05 5.12692e-06 -8.83188e-05 2.55959e-06 -5.68314e-05
9.87988e-09 5.57289e-06 -5.65825e-05 1.15824e-05 -8.91749e-05 5.34449e-06 -5.66357e-05 9.39376e-06 -8.80637e-05 5.34449e-06 -5.66357e-05
9.90779e-09 8.34255e-06 -5.62409e-05 1.58228e-05 -8.86064e-05 8.11644e-06 -5.63036e-05 1.36481e-05 -8.75993e-05 8.11644e-06 -5.63036e-05
9.9357e-09 1.10921e-05 -5.57638e-05 2.00353e-05 -8.78297e-05 1.08688e-05 -5.5836e-05 1.78796e-05 -8.6926e-05 1.08688e-05 -5.5836e-05
9.96361e-09 1.3815e-05 -5.51524e-05 2.42096e-05 -8.68462e-05 1.35948e-05 -5.52339e-05 2.20781e-05 -8.60449e-05 1.35948e-05 -5.52339e-05
9.99152e-09 1.65045e-05 -5.44081e-05 2.83356e-05 -8.56578e-05 1.62881e-05 -5.44988e-05 2.62333e-05 -8.49578e-05 1.62881e-05 -5.44988e-05
1.00194e-08 1.91543e-05 -5.35327e-05 3.24034e-05 -8.42669e-05 1.8942e-05 -5.36324e-05 3.03351e-05 -8.36667e-05 1.8942e-05 -5.36324e-05
1.00473e-08 2.1758e-05 -5.25284e-05 3.64028e-05 -8.26763e-05 2.15502e-05 -5.26369e-05 3.43736e-05 -8.21743e-05 2.15502e-05 -5.26369e-05
1.00752e-08 2.43092e-05 -5.13975e-05 4.03242e-05 -8.08894e-05 2.41065e-05 -5.15146e-05 3.83388e-05 -8.04836e-05 2.41065e-05 -5.15146e-05
1.01032e-08 2.68019e-05 -5.01428e-05 4.41578e-05 -7.891e-05 2.66046e-05 -5.02683e-05 4.22211e-05 -7.85983e-05 2.66046e-05 -5.02683e-05
1.01311e-08 2.923e-05 -4.87673e-05 4.78943e-05 -7.67424e-05 2.90386e-05 -4.89009e-05 4.60108e-05 -7.65224e-05 2.90386e-05 -4.89009e-05
1.0159e-08 3.15877e-05 -4.72743e-05 5.15244e-05 -7.43914e-05 3.14026e-05 -4.74158e-05 4.96985e-05 -7.42605e-05 3.14026e-05 -4.74158e-05
1.01869e-08 3.38693e-05 -4.56674e-05 5.50391e-05 -7.18622e-05 3.36909e-05 -4.58165e-05 5.32753e-05 -7.18176e-05 3.36909e-05 -4.58165e-05
1.02148e-08 3.60693e-05 -4.39505e-05 5.84296e-05 -6.91604e-05 3.58979e-05 -4.41069e-05 5.67321e-05 -6.91991e-05 3.58979e-05 -4.41069e-05
1.02427e-08 3.81824e-05 -4.21277e-05 6.16875e-05 -6.62923e-05 3.80184e-05 -4.2291e-05 6.00604e-05 -6.64109e-05 3.80184e-05 -4.2291e-05
1.02706e-08 4.02035e-05 -4.02035e-05 6.48046e-05 -6.32642e-05 4.00473e-05 -4.03733e-05 6.32519e-05 -6.34593e-05 4.00473e-05 -4.03733e-05
1.02985e-08 4.21277e-05 -3.81824e-05 6.77731e-05 -6.00831e-05 4.19797e-05 -3.83584e-05 6.62984e-05 -6.03511e-05 4.19797e-05 -3.83584e-05
1.03264e-08 4.39505e-05 -3.60693e-05 7.05854e-05 -5.67563e-05 4.38109e-05 -3.62511e-05 6.91924e-05 -5.70933e-05 4.38109e-05 -3.62511e-05
1.03543e-08 4.56674e-05 -3.38693e-05 7.32344e-05 -5.32915e-05 4.55365e-05 -3.40565e-05 7.19265e-05 -5.36934e-05 4.55365e-05 -3.40565e-05
1.03822e-08 4.72743e-05 -3.15877e-05 7.57134e-05 -4.96966e-05 4.71523e-05 -3.17799e-05 7.44936e-05 -5.01594e-05 4.71523e-05 -3.17799e-05
1.04102e-08 4.87673e-05 -2.923e-05 7.80159e-05 -4.598e-05 4.86546e-05 -2.94267e-05 7.68873e-05 -4.64993e-05 4.86546e-05 -2.94267e-05
1.04381e-08 5.01428e-05 -2.68019e-05 8.01359e-05 -4.21504e-05 5.00396e-05 -2.70027e-05 7.91014e-05 -4.27218e-05 5.00396e-05 -2.70027e-05
1.0466e-08 5.13975e-05 -2.43092e-05 8.20679e-05 -3.82168e-05 5.1304e-05 -2.45137e-05 8.113e-05 -3.88355e-05 5.1304e-05 -2.45137e-05
1.04939e-08 5.25284e-05 -2.1758e-05 8.38069e-05 -3.41883e-05 5.24447e-05 -2.19656e-05 8.29678e-05 -3.48497e-05 5.24447e-05 -2.19656e-05
1.05218e-08 5.35327e-05 -1.91543e-05 8.53481e-05 -3.00744e-05 5.34591e-05 -1.93647e-05 8.461e-05 -3.07737e-05 5.34591e-05 -1.93647e-05
1.05497e-08 5.44081e-05 -1.65045e-05 8.66874e-05 -2.58849e-05 5.43447e-05 -1.67171e-05 8.60521e-05 -2.6617e-05 5.43447e-05 -1.67171e-05
1.05776e-08 5.51524e-05 -1.3815e-05 8.7821e-05 -2.16296e-05 5.50994e-05 -1.40293e-05 8.72901e-05 -2.23896e-05 5.50994e-05 -1.40293e-05
1.06055e-08 5.57638e-05 -1.10921e-05 8.87458e-05 -1.73187e-05 5.57212e-05 -1.13076e-05 8.83207e-05 -1.81014e-05 5.57212e-05 -1.13076e-05
1.06334e-08 5.62409e-05 -8.34255e-06 8.94589e-05 -1.29624e-05 5.62088e-05 -8.55877e-06 8.91407e-05 -1.37626e-05 5.62088e-05 -8.55877e-06
1.06613e-08 5.65825e-05 -5.57289e-06 8.99582e-05 -8.57111e-06 5.6561e-05 -5.78931e-06 8.97478e-05 -9.38356e-06 5.6561e-05 -5.78931e-06
1.06893e-08 5.67878e-05 -2.78981e-06 9.02419e-05 -4.1553e-06 5.67768e-05 -3.0059e-06 9.01399e-05 -4.97471e-06 5.67768e-05 -3.0059e-06
1.07172e-08 5.68563e-05 1.17019e-18 9.03089e-05 2.74437e-07 5.68559e-05 -2.15249e-07 9.03156e-05 -5.46613e-07 5.68559e-05 -2.15249e-07
1.07451e-08 5.67878e-05 2.78981e-06 9.01584e-05 4.70746e-06 5.6798e-05 2.57592e-06 9.0274e-05 3.89011e-06 5.6798e-05 2.57592e-06
1.0773e-08 5.65825e-05 5.57289e-06 8.97903e-05 9.13311e-06 5.66032e-05 5.36088e-06 9.00145e-05 8.32478e-06 5.66032e-05 5.36088e-06
1.08009e-08 5.62409e-05 8.34255e-06 8.9205e-05 1.35407e-05 5.6272e-05 8.13293e-06 8.95374e-05 1.27467e-05 5.6272e-05 8.13293e-06
1.08288e-08 5.57638e-05 1.10921e-05 8.84033e-05 1.79195e-05 5.58052e-05 1.08854e-05 8.88432e-05 1.71452e-05 5.58052e-05 1.08854e-05
1.08567e-08 5.51524e-05 1.3815e-05 8.73867e-05 2.2259e-05 5.52039e-05 1.36117e-05 8.7933e-05 2.15097e-05 5.52039e-05 1.36117e-05
1.08846e-08 5.44081e-05 1.65045e-05 8.61571e-05 2.65486e-05 5.44697e-05 1.63051e-05 8.68087e-05 2.58294e-05 5.44697e-05 1.63051e-05
1.09125e-08 5.35327e-05 1.91543e-05 8.47169e-05 3.07778e-05 5.36041e-05 1.89593e-05 8.54723e-05 3.0094e-05 5.36041e-05 1.89593e-05
1.09404e-08 5.25284e-05 2.1758e-05 8.30691e-05 3.49364e-05 5.26095e-05 2.15679e-05 8.39266e-05 3.4293e-05 5.26095e-05 2.15679e-05
1.09683e-08 5.13975e-05 2.43092e-05 8.12171e-05 3.9014e-05 5.1488e-05 2.41245e-05 8.21747e-05 3.84161e-05 5.1488e-05 2.41245e-05
1.09963e-08 5.01428e-05 2.68019e-05 7.91651e-05 4.30007e-05 5.02425e-05 2.6623e-05 8.02205e-05 4.24532e-05 5.02425e-05 2.6623e-05
1.10242e-08 4.87673e-05 2.923e-05 7.69173e-05 4.68867e-05 4.88759e-05 2.90575e-05 7.8068e-05 4.63944e-05 4.88759e-05 2.90575e-05
1.10521e-08 4.72743e-05 3.15877e-05 7.44787e-05 5.06624e-05 4.73915e-05 3.14219e-05 7.57222e-05 5.02299e-05 4.73915e-05 3.14219e-05
1.108e-08 4.56674e-05 3.38693e-05 7.18548e-05 5.43184e-05 4.57929e-05 3.37107e-05 7.3188e-05 5.39503e-05 4.57929e-05 3.37107e-05
1.11079e-08 4.39505e-05 3.60693e-05 6.90515e-05 5.78455e-05 4.40839e-05 3.59182e-05 7.04712e-05 5.75462e-05 4.40839e-05 3.59182e-05
1.11358e-08 4.21277e-05 3.81824e-05 6.6075e-05 6.12351e-05 4.22687e-05 3.80393e-05 6.75779e-05 6.10088e-05 4.22687e-05 3.80393e-05
1.11637e-08 4.02035e-05 4.02035e-05 6.29321e-05 6.44785e-05 4.03517e-05 4.00688e-05 6.45147e-05 6.43294e-05 4.03517e-05 4.00688e-05
1.11916e-08 3.81824e-05 4.21277e-05 5.963e-05 6.75677e-05 3.83374e-05 4.20018e-05 6.12884e-05 6.74996e-05 3.83374e-05 4.20018e-05
1.12195e-08 3.60693e-05 4.39505e-05 5.61763e-05 7.04948e-05 3.62306e-05 4.38337e-05 5.79065e-05 7.05115e-05 3.62306e-05 4.38337e-05
1.12474e-08 3.38693e-05 4.56674e-05 5.25789e-05 7.32523e-05 3.40366e-05 4.556e-05 5.43768e-05 7.33573e-05 3.40366e-05 4.556e-05
1.12753e-08 3.15877e-05 4.72743e-05 4.88462e-05 7.58333e-05 3.17605e-05 4.71766e-05 5.07074e-05 7.60299e-05 3.17605e-05 4.71766e-05
1.13033e-08 2.923e-05 4.87673e-05 4.49867e-05 7.8231e-05 2.94078e-05 4.86796e-05 4.69068e-05 7.85224e-05 2.94078e-05 4.86796e-05
1.13312e-08 2.68019e-05 5.01428e-05 4.10095e-05 8.04393e-05 2.69843e-05 5.00653e-05 4.29838e-05 8.08283e-05 2.69843e-05 5.00653e-05
1.13591e-08 2.43092e-05 5.13975e-05 3.6924e-05 8.24524e-05 2.44956e-05 5.13305e-05 3.89477e-05 8.29416e-05 2.44956e-05 5.13305e-05
1.1387e-08 2.1758e-05 5.25284e-05 3.27396e-05 8.42649e-05 2.19479e-05 5.24721e-05 3.48078e-05 8.48568e-05 2.19479e-05 5.24721e-05
1.14149e-08 1.91543e-05 5.35327e-05 2.84663e-05 8.5872e-05 1.93473e-05 5.34873e-05 3.05739e-05 8.65688e-05 1.93473e-05 5.34873e-05
1.14428e-08 1.65045e-05 5.44081e-05 2.4114e-05 8.72693e-05 1.67e-05 5.43737e-05 2.6256e-05 8.80729e-05 1.67e-05 5.43737e-05
1.14707e-08 1.3815e-05 5.51524e-05 1.96932e-05 8.8453e-05 1.40124e-05 5.51292e-05 2.18642e-05 8.93651e-05 1.40124e-05 5.51292e-05
1.14986e-08 1.10921e-05 5.57638e-05 1.52143e-05 8.94197e-05 1.1291e-05 5.57519e-05 1.7409e-05 9.04417e-05 1.1291e-05 5.57519e-05
1.15265e-08 8.34255e-06 5.62409e-05 1.06879e-05 9.01665e-05 8.54226e-06 5.62404e-05 1.29009e-05 9.12997e-05 8.54226e-06 5.62404e-05
1.15544e-08 5.57289e-06 5.65825e-05 6.12488e-06 9.06912e-05 5.7729e-06 5.65934e-05 8.35078e-06 9.19363e-05 5.7729e-06 5.65934e-05
1.15823e-08 2.78981e-06 5.67878e-05 1.53609e-06 9.09918e-05 2.98956e-06 5.68101e-05 3.76936e-06 9.23496e-05 2.98956e-06 5.68101e-05
1.16103e-08 -2.68166e-18 5.68563e-05 -3.06746e-06 9.10672e-05 1.98937e-07 5.68901e-05 -8.32335e-07 9.2538e-05 1.98937e-07 5.68901e-05
1.16382e-08 -2.78981e-06 5.67878e-05 -7.67471e-06 9.09166e-05 -2.59225e-06 5.6833e-05 -5.44328e-06 9.25005e-05 -2.59225e-06 5.6833e-05
1.16661e-08 -5.57289e-06 5.65825e-05 -1.22746e-05 9.05399e-05 -5.37727e-06 5.66391e-05 -1.00524e-05 9.22366e-05 -5.37727e-06 5.66391e-05
1.1694e-08 -8.34255e-06 5.62409e-05 -1.68559e-05 8.99374e-05 -8.14943e-06 5.63088e-05 -1.46485e-05 9.17466e-05 -8.14943e-06 5.63088e-05
1.17219e-08 -1.10921e-05 5.57638e-05 -2.14077e-05 8.911e-05 -1.0902e-05 5.58429e-05 -1.92206e-05 9.10309e-05 -1.0902e-05 5.58429e-05
1.17498e-08 -1.3815e-05 5.51524e-05 -2.59189e-05 8.80591e-05 -1.36285e-05 5.52425e-05 -2.37576e-05 9.00907e-05 -1.36285e-05 5.52425e-05
1.17777e-08 -1.65045e-05 5.44081e-05 -3.03785e-05 8.67868e-05 -1.63222e-05 5.45091e-05 -2.82484e-05 8.89279e-05 -1.63222e-05 5.45091e-05
1.18056e-08 -1.91543e-05 5.35327e-05 -3.47756e-05 8.52956e-05 -1.89767e-05 5.36444e-05 -3.26822e-05 8.75446e-05 -1.89767e-05 5.36444e-05
1.18335e-08 -2.1758e-05 5.25284e-05 -3.90996e-05 8.35886e-05 -2.15856e-05 5.26505e-05 -3.7048e-05 8.59437e-05 -2.15856e-05 5.26505e-05
1.18614e-08 -2.43092e-05 5.13975e-05 -4.33397e-05 8.16693e-05 -2.41425e-05 5.15299e-05 -4.13353e-05 8.41285e-05 -2.41425e-05 5.15299e-05
1.18893e-08 -2.68019e-05 5.01428e-05 -4.74856e-05 7.95419e-05 -2.66414e-05 5.02851e-05 -4.55334e-05 8.21028e-05 -2.66414e-05 5.02851e-05
1.19173e-08 -2.923e-05 4.87673e-05 -5.15272e-05 7.72109e-05 -2.90763e-05 4.89193e-05 -4.96321e-05 7.9871e-05 -2.90763e-05 4.89193e-05
1.19452e-08 -3.15877e-05 4.72743e-05 -5.54542e-05 7.46816e-05 -3.14412e-05 4.74356e-05 -5.36213e-05 7.74381e-05 -3.14412e-05 4.74356e-05
1.19731e-08 -3.38693e-05 4.56674e-05 -5.92572e-05 7.19595e-05 -3.37305e-05 4.58378e-05 -5.7491e-05 7.48093e-05 -3.37305e-05 4.58378e-05
1.2001e-08 -3.60693e-05 4.39505e-05 -6.29265e-05 6.90507e-05 -3.59386e-05 4.41295e-05 -6.12317e-05 7.19906e-05 -3.59386e-05 4.41295e-05
1.20289e-08 -3.81824e-05 4.21277e-05 -6.6453e-05 6.59618e-05 -3.80603e-05 4.2315e-05 -6.4834e-05 6.89883e-05 -3.80603e-05 4.2315e-05
1.20568e-08 -4.02035e-05 4.02035e-05 -6.98279e-05 6.26998e-05 -4.00903e-05 4.03986e-05 -6.8289e-05 6.58091e-05 -4.00903e-05 4.03986e-05
1.20847e-08 -4.21277e-05 3.81824e-05 -7.30426e-05 5.92721e-05 -4.2024e-05 3.83849e-05 -7.15879e-05 6.24603e-05 -4.2024e-05 3.83849e-05
1.21126e-08 -4.39505e-05 3.60693e-05 -7.60891e-05 5.56867e-05 -4.38565e-05 3.62787e-05 -7.47224e-05 5.89496e-05 -4.38565e-05 3.62787e-05
1.21405e-08 -4.56674e-05 3.38693e-05 -7.89597e-05 5.19516e-05 -4.55835e-05 3.40852e-05 -7.76846e-05 5.52851e-05 -4.55835e-05 3.40852e-05
1.21684e-08 -4.72743e-05 3.15877e-05 -8.16468e-05 4.80757e-05 -4.72008e-05 3.18096e-05 -8.04669e-05 5.14751e-05 -4.72008e-05 3.18096e-05
1.21964e-08 -4.87673e-05 2.923e-05 -8.41437e-05 4.40679e-05 -4.87045e-05 2.94574e-05 -8.30622e-05 4.75286e-05 -4.87045e-05 2.94574e-05
1.22243e-08 -5.01428e-05 2.68019e-05 -8.64439e-05 3.99375e-05 -5.0091e-05 2.70343e-05 -8.54637e-05 4.34546e-05 -5.0091e-05 2.70343e-05
1.22522e-08 -5.13975e-05 2.43092e-05 -8.85413e-05 3.56942e-05 -5.1357e-05 2.45461e-05 -8.76653e-05 3.92628e-05 -5.1357e-05 2.45461e-05
1.22801e-08 -5.25284e-05 2.1758e-05 -9.04305e-05 3.13479e-05 -5.24994e-05 2.19987e-05 -8.96611e-05 3.49629e-05 -5.24994e-05 2.19987e-05
1.2308e-08 -5.35327e-05 1.91543e-05 -9.21063e-05 2.69089e-05 -5.35154e-05 1.93984e-05 -9.14458e-05 3.0565e-05 -5.35154e-05 1.93984e-05
1.23359e-08 -5.44081e-05 1.65045e-05 -9.35642e-05 2.23877e-05 -5.44027e-05 1.67514e-05 -9.30147e-05 2.60795e-05 -5.44027e-05 1.67514e-05
1.23638e-08 -5.51524e-05 1.3815e-05 -9.48001e-05 1.77949e-05 -5.5159e-05 1.4064e-05 -9.43634e-05 2.15171e-05 -5.5159e-05 1.4064e-05
1.23917e-08 -5.57638e-05 1.10921e-05 -9.58106e-05 1.31414e-05 -5.57826e-05 1.13428e-05 -9.54881e-05 1.68884e-05 -5.57826e-05 1.13428e-05
1.24196e-08 -5.62409e-05 8.34255e-06 -9.65927e-05 8.43827e-06 -5.62719e-05 8.59424e-06 -9.63856e-05 1.22045e-05 -5.62719e-05 8.59424e-06
1.24475e-08 -5.65825e-05 5.57289e-06 -9.71439e-05 3.69679e-06 -5.66258e-05 5.82499e-06 -9.70532e-05 7.47653e-06 -5.66258e-05 5.82499e-06
1.24754e-08 -5.67878e-05 2.78981e-06 -9.74624e-05 -1.07175e-06 -5.68434e-05 3.04172e-06 -9.74887e-05 2.7158e-06 -5.68434e-05 3.04172e-06
1.25034e-08 -5.68563e-05 -4.19314e-18 -9.75467e-05 -5.85592e-06 -5.69242e-05 2.51124e-07 -9.76905e-05 -2.0663e-06 -5.69242e-05 2.51124e-07
1.25313e-08 -5.67878e-05 -2.78981e-06 -9.73963e-05 -1.06442e-05 -5.68681e-05 -2.54008e-06 -9.76575e-05 -6.85831e-06 -5.68681e-05 -2.54008e-06
1.25592e-08 -5.65825e-05 -5.57289e-06 -9.70108e-05 -1.54252e-05 -5.6675e-05 -5.32516e-06 -9.73894e-05 -1.16487e-05 -5.6675e-05 -5.32516e-06
